tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL033559g1.t1	HMEL033559g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033085g1.t1	HMEL033085g1	0	0	0	0	0	1	0	0	0	0	0	0
HMEL006157g5.t1	HMEL006157g5	0	1	0	0	2	0	0	0	1	0	20	2
HMEL006157g4.t1	HMEL006157g4	240	590	98	567	681	111	41	45	31	63	85.983	115
HMEL006157g3.t1	HMEL006157g3	10	36	5	27	42	7	1	1	1	0	4	8
HMEL006157g1.t1	HMEL006157g1	86	238	35	251	319	28	14	25	18	15	41	68
HMEL033081g1.t1	HMEL033081g1	46	37	27	46	55	41	16	30	10	22	41	36
HMEL033078g1.t1	HMEL033078g1	148	166	151	254	195	92	45	79	37	49	94	94
HMEL011987g1.t1	HMEL011987g1	615	760	449	808	807	485	124	201	64	186	163	288
HMEL011986g1.t1	HMEL011986g1	751	632	399	876	610	377	101	145	155	458	355	299
HMEL011985g1.t1	HMEL011985g1	0	0	0	0	0	0	0	0	0	0	0	1
HMEL020096g1.t2	HMEL020096g1	100.674	0	0	0	0	0	32.176	0	13	0	0	0
HMEL020096g1.t1	HMEL020096g1	402.326	1287	212	648	977	156	11.824	59	0	32	68	116
HMEL030172g1.t1	HMEL030172g1	145.757	1365.769	67.545	257.928	1217.731	69.948	130.619	85.14	61.578	185.481	79.226	81.231
HMEL033072g1.t1	HMEL033072g1	40	35	26	64	26	34	1	6	3	3	10	19
HMEL033071g1.t1	HMEL033071g1	2	0	4	1	1	6	0	0	4	4.997	0	8
HMEL033071g1.t2	HMEL033071g1	0	4	0	0	0	0	3	7	0	0	23	0
HMEL022601g1.t1	HMEL022601g1	22	12	4	16	10	3	2	10	6	23.365	18	14.277
HMEL011436-RA	HMEL011436-RA	18	22	17	13	10	17	6	2	5	5	11	14
HMEL011433g1.t1	HMEL011433g1	0	3	0	1	2	1	3	3.243	4	4	15	8
HMEL011432g1.t1	HMEL011432g1	35	42	51	48	47	21	8	31	7	12	15	33
HMEL033069g1.t1	HMEL033069g1	433	385	893	673	388	736	50	57	25	67	130	93
HMEL011422g1.t1	HMEL011422g1	5	2	6	3	2	3	5	4	10	19	12.322	12
HMEL011421g3.t1	HMEL011421g3	11	4	0	8	7	8	21	8	2	18	5	11
HMEL011421g2.t1	HMEL011421g2	0	1	0	0	0	1	0	0	0	0	5	0
HMEL011421g1.t1	HMEL011421g1	18	21	19	41	33	11	9	14	5	12	18	24.906
HMEL011419g1.t1	HMEL011419g1	268.388	291.669	257.336	465.795	318.471	161.926	63.052	85.597	38.707	18.014	103.69	109.36
HMEL011419g1.t2	HMEL011419g1	0	0	0	0	0	0	0	0	3.293	0	0	84.315
HMEL011419g1.t3	HMEL011419g1	172.612	202.331	70.664	295.205	204.529	100.074	32.948	51.403	0	24.986	61.31	15.325
HMEL033068g1.t1	HMEL033068g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL011418g1.t1	HMEL011418g1	33	41	7	56	55	15	6	26	2	3	14	27
HMEL033067g1.t1	HMEL033067g1	0	0	1	1	0	1	5	2	12	19	2	5
HMEL033066g1.t1	HMEL033066g1	0	0	0	0	0	0	0	2	0	4.999	0	0
HMEL033065g1.t1	HMEL033065g1	0	0	0	0	0	0	0	0	0	1	3	2
HMEL033064g1.t1	HMEL033064g1	4	1	2	0	1	6	20	10	14	39	12	5
HMEL033063g1.t1	HMEL033063g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033062g1.t1	HMEL033062g1	0	0	0	1	0	0	3	1	1	2	8	1
HMEL033061g1.t1	HMEL033061g1	0	0	0	0	0	0	3	2	5	12	11	6
HMEL011417g1.t1	HMEL011417g1	6	1	1	6	1	0	1	6	1	22	30	14
HMEL011414g1.t1	HMEL011414g1	0	0	0	0	0	0	0	0	1	0	0	0
HMEL011411g2.t1	HMEL011411g2	74	132	50	153	153	64	8.035	11	8	15	49	13.008
HMEL011411g1.t1	HMEL011411g1	1412	1553	634	1735	1616	623	175	613	153	498	252	734
HMEL011409g1.t1	HMEL011409g1	1219	270	681	694	367	732	17	10	9	36	43.858	20
HMEL011406g1.t1	HMEL011406g1	1443	831	891	1322	703	897	82	174	101	234	112	213
HMEL033056g1.t1	HMEL033056g1	148	81	17	139	83	24	2	1	0	8	6	9
HMEL011404g1.t1	HMEL011404g1	1778	1341	549	2540	1156	473	104	167	112	201	159	312
HMEL011402g6.t1	HMEL011402g6	0	1	0	0	0	0	1	0	2	1	0	3
HMEL011402g5.t1	HMEL011402g5	0	0	0	0	0	0	1	3	0	5	7	1
HMEL011402g4.t1	HMEL011402g4	14	20	10	36	12	6	4	1	0	2	1	3
HMEL011402g3.t1	HMEL011402g3	0	0	1	0	0	1	0	0	0	5	3	8
HMEL011402g2.t1	HMEL011402g2	20	42	6	30	26	5	6	17	4	6	5	26
HMEL033054g1.t2	HMEL033054g1	0	0	0	0	0	0	0	0	0	0	0	2
HMEL033054g1.t1	HMEL033054g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033051g1.t1	HMEL033051g1	1	0	0	1	0	0	0	2	3	5	5	0
HMEL033051g1.t2	HMEL033051g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033050g1.t1	HMEL033050g1	0	0	1	0	1	0	1	0	0	7	8	2.04
HMEL011397g1.t1	HMEL011397g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL011395g1.t1	HMEL011395g1	27	20	4	48	13	11	5	0	1	13	6	4
HMEL011393g1.t1	HMEL011393g1	475	308	374	492	277	399	57	175	72	151	115	254
HMEL011392g1.t1	HMEL011392g1	1545	1450	702	2033	1562	685	146	286	93	235	299	407
HMEL033049g1.t1	HMEL033049g1	1217	1315	527	1696	1229	504	97	171	68	162	205	215
HMEL011388g1.t1	HMEL011388g1	2309	2143	818	3070	1830	700	137	269	112	205	239	381
HMEL011387g1.t1	HMEL011387g1	824	652	516	1132	834	534	245	195	155	157	421	350
HMEL033048g1.t1	HMEL033048g1	0	6	0	1	5	0	2	3	0	2	8	6
HMEL033047g1.t1	HMEL033047g1	0	0	1	0	2	1	0	0	1	0	2	2
HMEL033043g1.t1	HMEL033043g1	0	0	0	0	0	1	0	1	1	5	5	6
HMEL033042g1.t1	HMEL033042g1	0	0	0	1	0	1	0	0	0	0	0	0
HMEL011383g1.t1	HMEL011383g1	592	340	271	573	412	334	72	100	74	182	90	172
HMEL011382g3.t1	HMEL011382g3	1290	1352	1094	1703	1156	927	381	826	263	553	803	1166
HMEL011382g2.t1	HMEL011382g2	0	3	0	3	2	0	2	0	0	9	3	11
HMEL011382g1.t2	HMEL011382g1	0	0	1	0	0	0	0	2	0	4	11	4
HMEL033041g1.t1	HMEL033041g1	6	11	89	12	4	104	40	48	32	84	69	101
HMEL011377g1.t1	HMEL011377g1	30	37	26	36	30	26	3	15	16	26	12	44
HMEL011376g1.t1	HMEL011376g1	508	447	532	611	557	585	71	114	82	209	126	188
HMEL011373g1.t1	HMEL011373g1	0	0	0	0	0	0	0	0	0	3	8	2
HMEL011372g1.t1	HMEL011372g1	84.788	0	75	190.136	89.146	0	0	97	81	0	117	0
HMEL011372g1.t2	HMEL011372g1	162.212	152	0	115.864	68.854	66	74	0	0	45	0	99
HMEL011371g1.t1	HMEL011371g1	145	60	181	107	54	111	38	23	27	30	55	39
HMEL011370g1.t1	HMEL011370g1	3	5	0	7	2	2	1	3	0	11	9	11
HMEL011368g1.t1	HMEL011368g1	803	405	325	841	459	299	62	152	99	178	88	169
HMEL002505g1.t1	HMEL002505g1	29	66	206	79	56	196.893	54	91	37	32	80	144
HMEL002505g1.t2	HMEL002505g1	0	0	0	0	0	4.107	0	0	0	0	0	0
HMEL004441g1.t1	HMEL004441g1	2019	1361	767	1993	1309	668	166	363	155	308	293	725
HMEL033036g1.t1	HMEL033036g1	25	1	1	24	0	2.916	10	10	2.865	16.999	18	16.001
HMEL012834g1.t1	HMEL012834g1	5	17	8	17	14	7	0	5	0	0	7	15
HMEL033033g1.t1	HMEL033033g1	54	95	87	113	107	47	42	48	38	64	214	97
HMEL033032g1.t1	HMEL033032g1	1	11	7	5	8	2	4	2	2	1	14	4
HMEL033031g1.t1	HMEL033031g1	4	1	1	3	4	1	0	0	2	5	5	1
HMEL033029g1.t1	HMEL033029g1	0	0	3	0	1	0	1	0	0	0	0	0
HMEL033028g1.t1	HMEL033028g1	21	19	18	33	27	19	13	5	2	15	39	30
HMEL033027g1.t1	HMEL033027g1	1	0	2	2	0	2	0	7	7	5	4	6
HMEL033026g1.t1	HMEL033026g1	0	0	0	0	0	0	0	0	0	3	0	0
HMEL033025g1.t1	HMEL033025g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033024g1.t1	HMEL033024g1	25	17	18	32	13	32	35	29	33	18	32	26
HMEL033023g1.t1	HMEL033023g1	0	0	0	0	0	0	3	0	0	0	5	1
HMEL033022g1.t1	HMEL033022g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL012836g1.t1	HMEL012836g1	551	1560	774	1057	1109	884	92	254	81	154	178	396
HMEL015636g1.t1	HMEL015636g1	2	7	1	2	5	1	1	5	1	6	6	13
HMEL015639g1.t1	HMEL015639g1	178	167	137	222	157	144	48	80	50	114	94	97
HMEL016407g1.t1	HMEL016407g1	1765	1711	1293	2104	1710	1075	163	249	151	378	386	417
HMEL016409g1.t1	HMEL016409g1	1426	1272	1125	1590	1374	1212	205	527	259	610	288	832
HMEL016411g1.t1	HMEL016411g1	0	0	0	0	0	0	0	0	0	0	2	0
HMEL033017g1.t1	HMEL033017g1	1	0	5	4	0	8	0	3	2	5	2	4
HMEL033016g1.t1	HMEL033016g1	152	253	141	270	202	111	37	69	18	71	35	79
HMEL033015g1.t1	HMEL033015g1	556	507	356	756	462	294	79	113	93	134	156	179
HMEL002249g1.t1	HMEL002249g1	5004	4011	3942	5792	4342	4132	934.135	1408	600	1156.006	1538	1906
HMEL033012g1.t1	HMEL033012g1	0	0	0	0	0	0	0	0	0	0	0	2
HMEL006790g1.t1	HMEL006790g1	0	4	0	3	8	3.006	13	5	13.034	24.078	33.083	9
HMEL006796g1.t1	HMEL006796g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL006796g1.t2	HMEL006796g1	43	61	14	62	35	4	0	26	2	3	14	38
HMEL006799g1.t1	HMEL006799g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL006801g1.t2	HMEL006801g1	1198	569.662	695	1707	605.311	615	0	363	0	234	490	0
HMEL006801g1.t1	HMEL006801g1	0	846.338	0	0	871.689	0	200	0	140	0	0	579
HMEL006802g1.t1	HMEL006802g1	131	201	52	208	172	61	15	54	18	58	44	84
HMEL033007g1.t1	HMEL033007g1	1080	937	462	1328	894	475	82	256	139	253	713	284
HMEL033006g1.t1	HMEL033006g1	1434	971	549	1414	1015	597	92	161	103	191	167	236
HMEL006808g2.t1	HMEL006808g2	0	0	0	0	0	0	0	1	2	2	5	4
HMEL006808g1.t1	HMEL006808g1	10	14	3	23	27	9	0	1	0	4	2.009	10
HMEL006811g2.t1	HMEL006811g2	5375	25466	36751	7506	37410	33071	5201	2890	3958	5043	12827	5016
HMEL006811g1.t1	HMEL006811g1	8162.761	5024.095	5146.895	7177.621	4711.176	4452.196	983.063	1725.276	599.302	1056.539	1584.309	2297.701
HMEL006811g1.t2	HMEL006811g1	3252.48	15554.587	37141.658	5869.005	18820.655	36279.139	4793.528	1417.034	3511.333	4855.1	10526.547	2761.395
HMEL006811g1.t3	HMEL006811g1	29.76	95.317	134.447	49.374	134.169	81.665	10.409	3.689	21.365	104.361	35.144	75.904
HMEL006815g1.t1	HMEL006815g1	6112	7731	4559	8570	8354	3959	567	713	596	1209	668	897
HMEL006816g1.t1	HMEL006816g1	186	219	109	271	298	93	37	46	40	50	106	131
HMEL006817g1.t1	HMEL006817g1	0	157.833	0	133.775	173.995	63.319	135	0	0	0	0	104.906
HMEL006817g1.t2	HMEL006817g1	265	223.167	231	209.225	163.005	148.681	0	223	133	201	185	181.094
HMEL033001g1.t1	HMEL033001g1	36	6	33	37	13	49	1	8	7	27	11	8
HMEL032998g1.t1	HMEL032998g1	21283	23213	10770	33220	22568	9105.002	2349	3118	1306	2033	5319	5081
HMEL006824g1.t1	HMEL006824g1	426	358	249	393	303	240	38	109	52	133	61	154
HMEL006825g1.t1	HMEL006825g1	24	14	15	32	32	16	1	3	0	7	30	10
HMEL015076g4.t1	HMEL015076g4	93	58	35	120	55	47	15	17	12	43	15	33
HMEL007324g1.t1	HMEL007324g1	0	0	6	0	1	4	10	0	16	19	13	8
HMEL007323g1.t1	HMEL007323g1	92	70	47	83	68	44	11	16	17	25	27	56
HMEL007328g1.t1	HMEL007328g1	386	239	189	388	293	182	53	80	55	147	90	147
HMEL030300g1.t1	HMEL030300g1	0	1	1	0	0	0	3	1	6	10	3	9
HMEL002306g2.t1	HMEL002306g2	1	0	0	3	1	2	2	3	6	7	8	11
HMEL002306g1.t1	HMEL002306g1	112	52.087	20	99.001	55.404	22	21	10	22	31	71	40
HMEL030298g1.t1	HMEL030298g1	0	0	0	0	0	0	0	1	0	1	0	0
HMEL002305g1.t1	HMEL002305g1	48	34	40	57	27	22	4	15	8	1	8	30
HMEL002304g1.t1	HMEL002304g1	22	16	10	27	23	18	5	6	2	10	0	12
HMEL002295g1.t1	HMEL002295g1	9	3	0	5	3	6	1	0	1	4	3	8
HMEL002297g1.t1	HMEL002297g1	230	267	131	313	241	130	67	82	41	65	83	73
HMEL030291g1.t1	HMEL030291g1	64	94	24	53	55	32	8	18	14	27	6	54
HMEL030289g1.t2	HMEL030289g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL030289g1.t1	HMEL030289g1	163	328	86	226	237	94	23	48	30	63	65	77
HMEL002294g1.t1	HMEL002294g1	3	0	0	2	0	0	0	0	0	0	0	0
HMEL002293g1.t1	HMEL002293g1	5	11	5	16	9	3	5	5	2	11	34	5
HMEL030288g1.t1	HMEL030288g1	468	405	283	822	275	333	293	418	231	433	362	478
HMEL030287g1.t1	HMEL030287g1	1	2	2	0	0	0	0	0	0	0	0	1
HMEL030286g1.t1	HMEL030286g1	594	494	323	624	504	346	55	97	71	154	98	141
HMEL030285g1.t1	HMEL030285g1	21	16	12	28	24	8	4	6	1	5	10	13
HMEL030284g1.t1	HMEL030284g1	4	2	1	1	5	2	14	4	9	18	12	8.011
HMEL030283g1.t1	HMEL030283g1	9	11	10	7	9	13	11	7	16	9	17	9
HMEL011633g2.t1	HMEL011633g2	39	22	40	62	36	22	6	12	5	8	29	27
HMEL011633g1.t1	HMEL011633g1	198	184	168	321	178	212	24	29	22	21	31	51
HMEL011635g1.t1	HMEL011635g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL030281g1.t1	HMEL030281g1	1.158	0	0	0	0.708	3	1	0	2	10.47	5	7
HMEL011638g1.t1	HMEL011638g1	4	5	0	0	5	1	0	21	1	9	2	31
HMEL011639g1.t1	HMEL011639g1	7	7	0	11	0	0	4	0	2	0	0	0
HMEL011639g1.t2	HMEL011639g1	0	0	3	0	13	0	0	4	0	2	4	4
HMEL011643g3.t1	HMEL011643g3	0	1	0	0	0	1	3	0	0	6	9	2
HMEL011643g1.t1	HMEL011643g1	301.473	175.269	242	354.41	203.008	149.19	99.853	156.379	0	91	276.79	299.604
HMEL011643g1.t2	HMEL011643g1	236.527	209.731	0	357.59	201.992	69.81	74.147	160.621	113	0	254.21	307.396
HMEL030279g1.t2	HMEL030279g1	0	22.884	22.84	37.725	22.722	0	0	54.441	0	0	70.005	131.952
HMEL030279g1.t1	HMEL030279g1	180	215.116	180.16	276.275	236.278	147	116	160.559	87	117	207.092	246.283
HMEL011650g1.t1	HMEL011650g1	1027	1212	846	1847	1321	673	597	616	400	472	718	947
HMEL011651g1.t1	HMEL011651g1	5	3	2	7	3	2	5	14	6	14	54	20
HMEL011652g1.t1	HMEL011652g1	26	0	11	43	0	21	0	7	0	2	10	0
HMEL011652g1.t2	HMEL011652g1	0	24	0	0	39	0	3	0	1	0	0	20
HMEL030277g1.t1	HMEL030277g1	117	95	62	181	130	81	37	80	49	164	40	121
HMEL030276g1.t1	HMEL030276g1	78	49	32	82	38	36	12	19	9	29	12	17
HMEL011655g1.t1	HMEL011655g1	4890	3750	2932	5516	2865	2525	843	1339	677	1157	1223	1984
HMEL011658g2.t2	HMEL011658g2	105857.656	22487.544	34	114211.751	32044.444	22	2	1	2	0	0	0
HMEL011658g2.t1	HMEL011658g2	4040.344	751.456	0	4017.249	1071.556	0	0	0	0	17	2	8
HMEL011658g1.t1	HMEL011658g1	1	0	0	1	0	0	1	3	1	2	3	5
HMEL030272g1.t1	HMEL030272g1	11	9	12	11	8	9	122	68	100	122	92	118
HMEL030271g1.t1	HMEL030271g1	0	0	0	0	0	0	0	0	1	3	0	0
HMEL030269g1.t1	HMEL030269g1	0	1	0	0	0	0	0	0	0	0	0	0
HMEL030268g1.t1	HMEL030268g1	0	0	0	0	0	0	0	0	1	0	3	0
HMEL030266g1.t1	HMEL030266g1	0	0	0	0	0	0	0	0	0	1	5	1
HMEL030265g1.t1	HMEL030265g1	0	0	0	0	0	0	3	0	0	0	8	0
HMEL030264g1.t1	HMEL030264g1	0	0	0	3	1	0	0	0	2	2	7	4.015
HMEL031677g1.t1	HMEL031677g1	73.809	169.863	191.141	180.481	187.365	156.315	40.191	154.786	23.358	100.202	163.777	256.796
HMEL030263g1.t1	HMEL030263g1	0	0	0	1	0	0	0	0	2	4	6	4
HMEL007457g1.t2	HMEL007457g1	559.073	1547.817	1097.568	1121.51	1715.408	820.124	356.577	235.347	251.276	119.738	783.246	534
HMEL007457g1.t1	HMEL007457g1	15.927	45.183	163.432	45.49	74.592	193.876	47.064	16.653	16.724	85.262	258.754	0
HMEL007461g1.t1	HMEL007461g1	291	278	135	418	449	211	43	95	75	245	146	162
HMEL030261g1.t1	HMEL030261g1	0	0	0	1	1	0	3	0	1	3.002	10	5
HMEL030260g1.t1	HMEL030260g1	415	757	17	833	583	29	7	17	15	16	0	14
HMEL030260g1.t2	HMEL030260g1	0	0	0	0	0	0	0	0	0	0	23	0
HMEL007463g2.t1	HMEL007463g2	0	0	0	0	1	0	0	0	0	2	9	2
HMEL007463g1.t1	HMEL007463g1	178	85	169	168.614	112	134	121	106	82	251	23	74
HMEL030257g1.t1	HMEL030257g1	0	0	0	1	1	0	0	0	0	0	0	0
HMEL009379g1.t1	HMEL009379g1	361.349	1076.449	142.595	849.396	1209.926	65.111	22	42	25	33	101.184	79.251
HMEL009379g1.t2	HMEL009379g1	196.651	193.551	10.405	120.604	303.074	115.889	0	0	0	0	10.816	9.749
HMEL009380g1.t1	HMEL009380g1	76	79	61	106	70	43	5	18	4	11	43	30
HMEL009381g1.t1	HMEL009381g1	2261	2631	852	3053	2930	790	411	937	422	905	819	1538
HMEL030255g1.t1	HMEL030255g1	38	62	19747	33	69	23124	1026	50	832	1764	1794	40
HMEL030254g1.t1	HMEL030254g1	0	0	0	0	1	0	0	1	1	2	3	6
HMEL002218g1.t1	HMEL002218g1	1	0	1	1	0	1	4	2	2	8	29	9
HMEL002214g1.t1	HMEL002214g1	33	32	30	28	27	32	6	12	14	16	19	53
HMEL002212g3.t1	HMEL002212g3	496	570	250	663	524	240	47	132	38	72	125	165.729
HMEL002212g1.t1	HMEL002212g1	18061.746	10243.979	9902.953	22108.852	13978.621	7227.301	5436.637	1359.689	3982.634	5626	7157.578	2021.324
HMEL002212g1.t2	HMEL002212g1	11.254	32.021	115.047	53.148	157.379	94.699	11.363	75.311	11.366	0	11.422	75.676
HMEL030251g1.t1	HMEL030251g1	0	0	0	3	0	0	1	1	1	10	6	1
HMEL012494g1.t1	HMEL012494g1	454	273	256	570	261	211	75	187	67	170	99	307.87
HMEL012492g2.t1	HMEL012492g2	1	0	0	1	0	0	1	0	0	6	2	7
HMEL012492g1.t1	HMEL012492g1	20	41	39	20	74	31	30	6	13	22	78	20
HMEL012491g1.t1	HMEL012491g1	142	192	85	151	211	102	12	21	22	52	16	46
HMEL012488g1.t1	HMEL012488g1	0	0	0	1	0	0	1	10	0	4	1	17
HMEL021955g2.t1	HMEL021955g2	0	0	0	0	0	0	0	0	0	1	0	2
HMEL012485g1.t1	HMEL012485g1	5	3	2	1	0	0	2	1	1	12.023	10	8
HMEL012484g2.t1	HMEL012484g2	38	33	22	53	31	17	6.001	7	1	10.998	51.53	11
HMEL012484g1.t1	HMEL012484g1	0	0	0	0	0	0	0	0	1	0	1	2
HMEL012483g1.t1	HMEL012483g1	6	1	2	4	3	7	1	2	3	3	1	1
HMEL012481g1.t1	HMEL012481g1	4557.285	3940.865	3068.737	6641.63	4577.38	3682.652	583.235	883.849	780.136	2491.308	766.07	1290.988
HMEL012479g1.t1	HMEL012479g1	756.686	362.668	0	808.014	346.825	198.698	0	154	0	83	0	130.559
HMEL012479g1.t2	HMEL012479g1	721.314	389.332	318	798.986	346.175	91.302	90	0	69	0	137	147.313
HMEL012478g1.t1	HMEL012478g1	901	623	360	1010	536	360	86	136	116	280	185	158
HMEL012477g1.t1	HMEL012477g1	67	50	28	74	70	37	3	17	14	44	12	39
HMEL012476g1.t1	HMEL012476g1	684	757	367	777	784	404	71	143	81	139	112	189
HMEL030249g1.t1	HMEL030249g1	991	842	488	1308	1010	531	161	674	181	473	389	991
HMEL030247g1.t1	HMEL030247g1	496	444	349	631	484	339	62	95	58	130	92	147
HMEL030245g1.t1	HMEL030245g1	2	0	0	0	2	0	0	0	0	0	10	2
HMEL030244g1.t1	HMEL030244g1	0	0	0	1	2	0	0	0	2	12.527	11	6
HMEL030242g1.t1	HMEL030242g1	0	0	0	0	0	0	0	0	0	0	2	3
HMEL030241g1.t1	HMEL030241g1	2	4	2	2	1	2	2	3	2	6	3.96	2
HMEL030240g1.t1	HMEL030240g1	28	20	16	49	32	7	6	15	3	9	5	17
HMEL012464g1.t2	HMEL012464g1	49.433	43.94	53.361	0	0	33.022	24	30	0	0	36	32
HMEL012464g1.t1	HMEL012464g1	6.567	43.06	6.639	98	104	45.978	0	0	18	41	0	0
HMEL012461g1.t1	HMEL012461g1	433	455	284	434	444	264	40	82	62	110	103	132
HMEL012460g2.t1	HMEL012460g2	539	372	323	597	389	374	63	143	94	245	104	156.996
HMEL012457g1.t2	HMEL012457g1	60.868	44.796	59.906	96.853	43	62.491	35	40.77	39.88	69.757	54.467	84.891
HMEL012457g1.t1	HMEL012457g1	1.132	1.204	18.094	1.147	0	10.509	0	2.23	2.12	2.243	8.533	8.109
HMEL012455g1.t1	HMEL012455g1	13	0	0	0	0	11	4.163	32.219	4.337	0	129.612	88.404
HMEL012455g1.t2	HMEL012455g1	0	10	12	0	7.002	0	17.163	0	13.663	31.228	28.388	0
HMEL012455g1.t3	HMEL012455g1	0	0	0	9	0	0	0	0	0	0	0	0
HMEL012454g1.t1	HMEL012454g1	96	82	65	105	58	104	20	29	21	34	13	48
HMEL012453g1.t1	HMEL012453g1	6785	6255	3968	7997	5101	3501	1467	2951	1294	2258	2590	4656
HMEL012452g1.t1	HMEL012452g1	0	2	2	3	2	2	1	2	1	4	3	6
HMEL012451g1.t1	HMEL012451g1	773	8009	152	942	8813	167	140	283	89	108	389	523
HMEL012448g1.t1	HMEL012448g1	0	0	0	0	0	0	0	0.994	0	14	7	1.003
HMEL012447g1.t1	HMEL012447g1	897	1051	882	1435	1043	718	147	240	90	147	328	387
HMEL012446g1.t1	HMEL012446g1	297.995	223	148	299.96	275	138	35.982	54.988	56.672	119.884	69	91.996
HMEL030235g1.t1	HMEL030235g1	235	197	96	258	219	149	28	48	30	97	28	63
HMEL012441g1.t1	HMEL012441g1	2	5	21	11	14	14	1	2	0	2	3	6
HMEL030234g1.t1	HMEL030234g1	198	142	49	236	160	73	21	50	47	100	41	84
HMEL012435g1.t1	HMEL012435g1	113	94	55	123	78	46	20	41	18	59	24	80
HMEL030233g1.t1	HMEL030233g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL012429g1.t1	HMEL012429g1	19	6	7	5	6	5	33	9	33	50	24	29
HMEL030232g1.t1	HMEL030232g1	0	0	0	0	0	0	0	0	0	3	2	0
HMEL030231g1.t1	HMEL030231g1	0	0	0	0	0	0	0	0	0	5	17	2
HMEL030230g1.t1	HMEL030230g1	0	0	0	0	0	0	0	0	0	12	13	7
HMEL012428g1.t1	HMEL012428g1	0	0	0	0	0	1	2	0	2	16	11	8
HMEL012427g1.t1	HMEL012427g1	0	0	0	0	0	0	0	0	0	0	14	5
HMEL012427g1.t2	HMEL012427g1	0	0	0	0	1	0	1	1	2	2	0	0
HMEL030229g1.t1	HMEL030229g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL012426g2.t1	HMEL012426g2	14	9	8	142	63	30	71	30	45	97	12	47
HMEL012426g3.t1	HMEL012426g3	0	0	0	0	0	0	0	0	0	0	0	1
HMEL030228g1.t1	HMEL030228g1	0	1	0	1	2	1	7	7	7	9	12	5
HMEL012425g1.t2	HMEL012425g1	0	0	0	0	0	0	0	0	0	0	1	0
HMEL012425g1.t1	HMEL012425g1	1	0	0	0	0	0	0	2	3	1	0	2
HMEL012424g2.t1	HMEL012424g2	3	0	0	3	3	162	0	229	46	140	0	164.609
HMEL012424g2.t2	HMEL012424g2	0	2	179	0	0	0	75	0	0	0	133	144.391
HMEL012424g1.t1	HMEL012424g1	129	94	124	108	94	123	329	403	244	279	178	226
HMEL012422g2.t2	HMEL012422g2	0	0	1	3	0	1	0	1	0	0	0	0
HMEL012422g2.t1	HMEL012422g2	0	0	0	0	0	0	0	0	0	0	0	0
HMEL012415g1.t1	HMEL012415g1	1990	1614	708	2349	1817	675	218	109	167	233	448	183
HMEL012412g1.t1	HMEL012412g1	20	34	17	42	32	16	4	4	4	5	0	13
HMEL030224g1.t1	HMEL030224g1	0	0	0	0	0	0	2	0	2	6	5	4
HMEL030223g1.t1	HMEL030223g1	2	0	0	0	0	0	1	0	2	0	4	0
HMEL012410g1.t1	HMEL012410g1	4	0	0	3	1	1	6.904	6.886	1	9.002	23	15
HMEL030222g1.t1	HMEL030222g1	1	0	0	0	0	0	0	1	0	4	7	3
HMEL030221g1.t1	HMEL030221g1	2	0	0	1	0	0	0	0	0	4.001	1	2
HMEL030220g1.t1	HMEL030220g1	10	5	0	23	4	0	0	3	1	3	5	3
HMEL030219g1.t1	HMEL030219g1	511	598	364	847	552	336	92	184	55	97	99	279
HMEL030218g1.t1	HMEL030218g1	43	57	26	85	49	31	14	16	15	18	30	34
HMEL030217g1.t1	HMEL030217g1	0	0	0	0	0	0	0	0	0	0	8	7.605
HMEL030217g1.t2	HMEL030217g1	0	0	0	0	0	0	4.924	0	5.127	9.329	0	0
HMEL012399g4.t1	HMEL012399g4	0	0	0	0	0	0	0	0	0	1	0	3
HMEL030216g1.t1	HMEL030216g1	206	200	259	221	238	208	36	48	42	77	95.394	72
HMEL030215g1.t1	HMEL030215g1	7684.551	1754.115	222	6256.411	2460	534.435	682	54.16	809.835	962.001	1095	120.397
HMEL012397g1.t1	HMEL012397g1	150	321	327	220	277	348	41	55	53	105	64	67
HMEL012393g2.t1	HMEL012393g2	617	571	335	728	598	328	38	49	75	194	141	120
HMEL012392g2.t1	HMEL012392g2	1103	1069	615	1369	1003	527	118	201	101	320	239	302
HMEL012390g1.t1	HMEL012390g1	0	0	0	0	0	0	1	0	3	0	0	0
HMEL030210g1.t1	HMEL030210g1	0	0	0	0	1	0	0	0	0	8	6.917	0
HMEL012384g1.t1	HMEL012384g1	1	0	0	0	0	0	3	3	0	0	17	6
