tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL016654g5.t1	HMEL016654g5	345.982	345.177	335.477	353.082	340.558	338.141	364.281	369.888	376.417	379.366	384.357	394.055
HMEL016654g4.t1	HMEL016654g4	88.282	91.438	85.887	92.908	88.457	89.913	100.103	97.493	104.029	105.651	100.939	104.398
HMEL035582g1.t1	HMEL035582g1	1022.428	1019.145	1008.765	1028.743	1013.91	1010.405	1041.151	1049.808	1055.49	1057.805	1064.824	1075.313
HMEL006372g1.t1	HMEL006372g1	1053.428	1050.145	1039.765	1059.743	1044.91	1041.405	1072.151	1080.808	1086.49	1088.805	1095.824	1106.313
HMEL006377g1.t1	HMEL006377g1	513.161	510.283	499.966	519.508	505.062	501.827	531.564	540.012	545.806	548.155	555.043	565.413
HMEL006377g2.t1	HMEL006377g2	389.86	388.358	377.729	396.603	383.415	380.111	407.516	414.886	420.914	423.686	429.62	439.713
HMEL006377g2.t2	HMEL006377g2	329.971	329.398	320.271	337.156	325.022	323.066	348.422	353.417	360.17	363.226	367.669	377.231
HMEL006377g2.t3	HMEL006377g2	329.971	329.398	320.271	337.156	325.022	323.066	348.422	353.417	360.17	363.226	367.669	377.231
HMEL006377g2.t4	HMEL006377g2	277.523	278.273	270.615	285.209	274.223	273.777	296.701	298.841	306.651	310.161	313.628	321.313
HMEL006377g2.t5	HMEL006377g2	329.971	329.398	320.271	337.156	325.022	323.066	348.422	353.417	360.17	363.226	367.669	377.231
HMEL006379g1.t1	HMEL006379g1	362.053	361.001	350.812	369.094	356.298	353.315	380.08	386.423	392.767	395.62	401.007	410.88
HMEL006382g1.t1	HMEL006382g1	434.441	432.336	421.802	441.009	427.224	423.937	452.369	460.446	466.271	468.803	475.308	485.521
HMEL006384g1.t1	HMEL006384g1	4167.428	4164.145	4153.765	4173.743	4158.91	4155.405	4186.151	4194.808	4200.49	4202.805	4209.824	4220.313
HMEL006388g1.t1	HMEL006388g1	855.428	852.145	841.765	861.743	846.91	843.405	874.151	882.808	888.49	890.805	897.824	908.313
HMEL035590g1.t2	HMEL035590g1	77.993	80.614	75.536	81.799	77.691	79.037	88.108	86.076	92.35	93.358	89.11	91.857
HMEL035590g1.t1	HMEL035590g1	80.531	83.3	78.105	84.526	80.342	81.743	91.038	88.883	95.244	96.387	92.002	94.944
HMEL012071g2.t1	HMEL012071g2	2459.428	2456.145	2445.765	2465.743	2450.91	2447.405	2478.151	2486.808	2492.49	2494.805	2501.824	2512.313
HMEL012071g3.t1	HMEL012071g3	15.777	15.834	14.723	16.204	15.364	15.557	17.609	17.147	19.627	19.695	18.421	17.5
HMEL012071g4.t1	HMEL012071g4	185.054	188.019	181.274	193.021	184.755	186.026	203.737	201.098	208.988	213.563	211.639	218.295
HMEL007232g1.t1	HMEL007232g1	327.161	326.684	317.598	334.361	322.282	320.37	345.669	350.5	357.29	360.409	364.802	374.262
HMEL007232g1.t2	HMEL007232g1	327.161	326.684	317.598	334.361	322.282	320.37	345.669	350.5	357.29	360.409	364.802	374.262
HMEL007233g1.t1	HMEL007233g1	4900.428	4897.145	4886.765	4906.743	4891.91	4888.405	4919.151	4927.808	4933.49	4935.805	4942.824	4953.313
HMEL007233g1.t2	HMEL007233g1	3829.428	3826.145	3815.765	3835.743	3820.91	3817.405	3848.151	3856.808	3862.49	3864.805	3871.824	3882.313
HMEL007237g1.t1	HMEL007237g1	4053.428	4050.145	4039.765	4059.743	4044.91	4041.405	4072.151	4080.808	4086.49	4088.805	4095.824	4106.313
HMEL007238g1.t1	HMEL007238g1	166.749	170.262	163.465	174.607	167.076	168.602	184.971	181.795	189.349	193.933	190.767	197.206
HMEL004821g1.t1	HMEL004821g1	694.5	691.248	680.891	700.801	685.989	682.535	713.248	721.893	727.63	729.893	736.919	747.357
HMEL035614g1.t1	HMEL035614g1	17.697	17.922	16.391	18.248	17.327	17.432	19.271	19.005	21.773	21.569	20.434	19.548
HMEL035613g1.t1	HMEL035613g1	27.528	28.129	25.711	28.574	27.035	27.256	29.297	29.538	33.205	32.228	31.487	31.087
HMEL035612g1.t1	HMEL035612g1	110.691	114.499	108.187	116.861	111.467	113.077	125.13	121.649	128.45	131.743	125.917	131.045
HMEL008789g3.t1	HMEL008789g3	679.506	676.266	665.906	685.817	671.004	667.576	698.26	706.897	712.633	714.91	721.926	732.358
HMEL008789g2.t1	HMEL008789g2	10.405	9.968	10.485	10.118	9.873	10.672	15.48	13.318	14.698	15.692	14.104	12.621
HMEL008789g1.t1	HMEL008789g1	11.899	11.715	11.531	11.905	11.495	11.927	15.177	13.767	15.753	16.283	15.024	13.711
HMEL008790g1.t1	HMEL008790g1	55.846	57.422	53.559	58.064	55.087	56.043	62.382	61.448	66.983	66.652	64.522	65.313
HMEL008794g1.t1	HMEL008794g1	612.611	609.432	599.085	618.922	604.147	600.807	631.294	639.92	645.667	647.952	654.96	665.366
HMEL008795g1.t1	HMEL008795g1	21.39	21.715	19.877	22.27	21.002	21.118	22.99	22.72	26.002	25.526	24.758	23.657
HMEL008795g1.t2	HMEL008795g1	10.289	9.866	10.456	9.984	9.723	10.642	15.665	13.328	14.689	15.799	14.089	12.605
HMEL008795g1.t3	HMEL008795g1	17.649	15.318	23.709	17.042	13.875	20.26	26.962	27.75	26.79	26.451	21.292	25.063
HMEL035607g1.t1	HMEL035607g1	55.274	56.821	53.004	57.444	54.512	55.465	61.697	60.805	66.297	65.955	63.872	64.621
HMEL035606g1.t1	HMEL035606g1	16.07	16.156	14.983	16.525	15.677	15.846	17.841	17.441	19.949	19.981	18.698	17.821
HMEL035604g1.t1	HMEL035604g1	368.734	367.577	357.32	375.702	362.807	359.818	386.78	393.283	399.59	402.358	407.883	417.837
HMEL017949g2.t1	HMEL017949g2	739.471	736.203	725.846	745.783	730.962	727.486	758.232	766.884	772.619	774.87	781.896	792.35
HMEL017949g2.t2	HMEL017949g2	783.428	780.145	769.765	789.743	774.91	771.405	802.151	810.808	816.49	818.805	825.824	836.313
HMEL017949g1.t1	HMEL017949g1	151.271	155.224	148.342	158.984	152.127	153.575	168.838	165.304	172.658	177.192	172.985	179.226
HMEL017938g1.t1	HMEL017938g1	14.57	14.597	13.692	14.905	14.199	14.424	16.759	15.968	18.398	18.566	17.359	16.298
HMEL017937g1.t1	HMEL017937g1	16.07	16.156	14.983	16.525	15.677	15.846	17.841	17.441	19.949	19.981	18.698	17.821
HMEL017936g1.t1	HMEL017936g1	92.253	95.565	89.87	97.163	92.569	94.046	104.571	101.766	108.344	110.349	105.461	109.159
HMEL017936g1.t2	HMEL017936g1	92.253	95.565	89.87	97.163	92.569	94.046	104.571	101.766	108.344	110.349	105.461	109.159
HMEL017935g1.t1	HMEL017935g1	23.119	23.618	21.46	24.109	22.711	22.817	24.411	24.495	27.71	26.927	25.984	25.724
HMEL013530g1.t1	HMEL013530g1	148.231	152.204	145.353	155.847	149.166	150.642	165.693	162.051	169.409	173.853	169.426	175.63
HMEL013531g1.t2	HMEL013531g1	182.652	185.651	178.898	190.594	182.393	183.671	201.32	198.532	206.365	210.987	208.873	215.513
HMEL013531g1.t1	HMEL013531g1	26.632	27.214	24.817	27.665	26.161	26.311	28.229	28.494	32.056	31.119	30.356	30.002
HMEL011021g1.t1	HMEL011021g1	239.555	241.187	233.82	247.43	237.349	237.553	258.678	258.743	266.882	270.721	272.52	279.72
HMEL035438g1.t1	HMEL035438g1	51.862	53.248	49.639	53.765	51.066	51.93	57.66	56.935	62.225	61.687	59.955	60.431
HMEL011029g4.t1	HMEL011029g4	89.61	92.821	87.194	94.315	89.825	91.261	101.621	98.92	105.441	107.221	102.445	105.984
HMEL011029g2.t1	HMEL011029g2	164.402	167.981	161.178	172.247	164.805	166.316	182.523	179.283	186.777	191.416	188.056	194.501
HMEL011029g2.t2	HMEL011029g2	171.472	174.848	168.143	179.379	171.661	173.182	189.837	186.802	194.449	199.014	196.153	202.662
HMEL011041g1.t1	HMEL011041g1	197.278	200.021	193.22	205.227	196.484	197.637	216.077	214.029	222.108	226.588	225.543	232.268
HMEL011048g1.t1	HMEL011048g1	9802.428	9799.145	9788.765	9808.743	9793.91	9790.405	9821.151	9829.808	9835.49	9837.805	9844.824	9855.313
HMEL014081g3.t1	HMEL014081g3	484.515	481.844	471.524	490.894	476.652	473.484	502.751	511.1	516.907	519.309	526.116	536.433
HMEL014078g1.t1	HMEL014078g1	352.578	351.698	341.722	359.676	347.003	344.262	370.709	376.66	383.166	386.091	391.223	400.962
HMEL009137g3.t1	HMEL009137g3	55.274	56.821	53.004	57.444	54.512	55.465	61.697	60.805	66.297	65.955	63.872	64.621
HMEL014025g1.t1	HMEL014025g1	985.428	982.145	971.765	991.743	976.91	973.405	1004.151	1012.808	1018.49	1020.805	1027.824	1038.313
HMEL033148g1.t1	HMEL033148g1	204.709	207.285	200.34	212.629	203.665	204.594	223.676	221.896	229.971	234.281	233.897	240.69
HMEL014746g1.t1	HMEL014746g1	90.271	93.509	87.857	95.021	90.51	91.946	102.363	99.631	106.153	108.008	103.198	106.776
HMEL014744g1.t1	HMEL014744g1	90.271	93.509	87.857	95.021	90.51	91.946	102.363	99.631	106.153	108.008	103.198	106.776
HMEL014742g1.t1	HMEL014742g1	174.652	177.949	171.252	182.566	174.732	176.194	193.091	190.162	197.871	202.447	199.762	206.327
HMEL013099g1.t1	HMEL013099g1	106.503	110.228	104.012	112.427	107.158	108.767	120.459	117.181	123.932	126.922	121.349	126.054
HMEL013089g1.t1	HMEL013089g1	43.036	44.028	40.9	44.531	42.251	42.885	47.246	47.011	51.847	50.899	49.763	49.817
HMEL034059g1.t1	HMEL034059g1	550.873	547.799	537.491	557.18	542.552	539.314	569.402	577.958	583.731	586.062	593.019	603.397
HMEL012845g1.t1	HMEL012845g1	14.018	14.004	13.195	14.296	13.633	13.923	16.439	15.454	17.834	17.989	16.882	15.756
HMEL012845g1.t2	HMEL012845g1	14.018	14.004	13.195	14.296	13.633	13.923	16.439	15.454	17.834	17.989	16.882	15.756
HMEL013433g2.t1	HMEL013433g2	99.66	103.173	97.252	105.132	100.159	101.802	112.862	109.807	116.474	119.041	113.81	117.947
HMEL013433g1.t1	HMEL013433g1	146.002	149.97	143.168	153.556	146.933	148.514	163.32	159.585	167.008	171.387	166.797	172.971
HMEL006986g1.t1	HMEL006986g1	2318.428	2315.145	2304.765	2324.743	2309.91	2306.405	2337.151	2345.808	2351.49	2353.805	2360.824	2371.313
HMEL006987g1.t1	HMEL006987g1	235.256	236.953	229.596	243.105	233.164	233.417	254.385	254.174	262.337	266.183	267.75	274.913
HMEL006990g1.t1	HMEL006990g1	1346.428	1343.145	1332.765	1352.743	1337.91	1334.405	1365.151	1373.808	1379.49	1381.805	1388.824	1399.313
HMEL006993g1.t1	HMEL006993g1	253.485	254.805	247.371	261.317	250.954	250.95	272.675	273.494	281.57	285.284	287.77	295.107
HMEL004716g1.t1	HMEL004716g1	2111.428	2108.145	2097.765	2117.743	2102.91	2099.405	2130.151	2138.808	2144.49	2146.805	2153.824	2164.313
HMEL033121g1.t1	HMEL033121g1	1111.428	1108.145	1097.765	1117.743	1102.91	1099.405	1130.151	1138.808	1144.49	1146.805	1153.824	1164.313
HMEL004713g1.t1	HMEL004713g1	1899.428	1896.145	1885.765	1905.743	1890.91	1887.405	1918.151	1926.808	1932.49	1934.805	1941.824	1952.313
HMEL014798g2.t1	HMEL014798g2	735.472	732.209	721.849	741.786	726.963	723.497	754.232	762.889	768.619	770.87	777.896	788.35
HMEL033113g1.t1	HMEL033113g1	13.774	13.726	12.992	14.014	13.381	13.712	16.344	15.253	17.625	17.748	16.692	15.525
HMEL010920g1.t1	HMEL010920g1	113.502	117.337	110.972	119.783	114.335	115.893	128.141	124.612	131.515	134.935	129.014	134.41
HMEL033111g1.t1	HMEL033111g1	395.634	394.078	383.459	402.337	389.088	385.79	413.321	420.81	426.828	429.589	435.572	445.675
HMEL010924g1.t1	HMEL010924g1	1958.428	1955.145	1944.765	1964.743	1949.91	1946.405	1977.151	1985.808	1991.49	1993.805	2000.824	2011.313
HMEL033110g1.t1	HMEL033110g1	68.513	70.705	66.098	71.599	67.988	69.136	77.093	75.533	81.657	82.01	78.456	80.449
HMEL033109g1.t1	HMEL033109g1	112.799	116.62	110.275	119.054	113.622	115.175	127.379	123.871	130.735	134.143	128.234	133.568
HMEL002401g2.t1	HMEL002401g2	38.796	39.687	36.64	40.142	38.094	38.579	42.228	42.254	46.823	45.78	44.808	44.731
HMEL006321g1.t1	HMEL006321g1	86.96	90.076	84.579	91.503	87.093	88.552	98.595	96.049	102.602	104.071	99.435	102.824
HMEL033106g1.t1	HMEL033106g1	688.502	685.254	674.896	694.807	679.996	676.551	707.255	715.896	721.63	723.91	730.925	741.358
HMEL016492g1.t1	HMEL016492g1	2595.428	2592.145	2581.765	2601.743	2586.91	2583.405	2614.151	2622.808	2628.49	2630.805	2637.824	2648.313
HMEL033104g1.t1	HMEL033104g1	722.477	719.221	708.852	728.789	713.966	710.511	741.232	749.892	755.619	757.875	764.909	775.35
HMEL033104g1.t2	HMEL033104g1	819.428	816.145	805.765	825.743	810.91	807.405	838.151	846.808	852.49	854.805	861.824	872.313
HMEL033099g1.t2	HMEL033099g1	286.606	287.019	279.31	294.208	282.957	282.367	305.604	308.303	315.838	319.371	323.185	331.1
HMEL033099g1.t1	HMEL033099g1	574.734	571.612	561.285	581.045	566.332	563.068	593.356	601.934	607.704	610.024	616.983	627.385
HMEL002740g1.t1	HMEL002740g1	590.675	587.516	577.203	596.983	582.226	578.945	609.312	617.928	623.687	625.974	632.973	643.379
HMEL002583g1.t1	HMEL002583g1	4649.428	4646.145	4635.765	4655.743	4640.91	4637.405	4668.151	4676.808	4682.49	4684.805	4691.824	4702.313
HMEL033559g1.t1	HMEL033559g1	12.803	12.676	12.226	12.956	12.39	12.8	15.738	14.486	16.65	16.956	15.812	14.564
HMEL033085g1.t1	HMEL033085g1	43.036	44.028	40.9	44.531	42.251	42.885	47.246	47.011	51.847	50.899	49.763	49.817
HMEL006157g5.t1	HMEL006157g5	75.465	77.935	72.977	79.044	75.056	76.377	85.147	83.262	89.469	90.289	86.232	88.794
HMEL006157g4.t1	HMEL006157g4	534.971	531.957	521.654	541.295	526.714	523.511	553.447	561.968	567.76	570.104	577.022	587.402
HMEL006157g3.t1	HMEL006157g3	118.447	122.378	115.863	124.924	119.362	120.941	133.388	129.904	136.844	140.469	134.615	140.301
HMEL006157g1.t1	HMEL006157g1	459.888	457.484	447.109	466.346	452.339	449.164	478.005	486.232	492.028	494.514	501.205	511.474
HMEL033081g1.t1	HMEL033081g1	267.614	268.671	260.988	275.37	264.717	264.384	286.96	288.525	296.34	300.039	303.087	310.573
HMEL033078g1.t1	HMEL033078g1	175.456	178.707	172.014	183.365	175.503	176.932	193.931	191.003	198.708	203.311	200.67	207.239
HMEL011987g1.t1	HMEL011987g1	3157.428	3154.145	3143.765	3163.743	3148.91	3145.405	3176.151	3184.808	3190.49	3192.805	3199.824	3210.313
HMEL011986g1.t1	HMEL011986g1	210.532	212.998	205.883	218.516	209.314	210.051	229.49	228.082	236.169	240.42	240.424	247.287
HMEL011985g1.t1	HMEL011985g1	17.975	18.989	18.714	15.808	17.065	17.391	19.102	19.807	20.482	20.543	14.779	18.442
HMEL020096g1.t2	HMEL020096g1	1116.428	1113.145	1102.765	1122.743	1107.91	1104.405	1135.151	1143.808	1149.49	1151.805	1158.824	1169.313
HMEL020096g1.t1	HMEL020096g1	1188.428	1185.145	1174.765	1194.743	1179.91	1176.405	1207.151	1215.808	1221.49	1223.805	1230.824	1241.313
HMEL030172g1.t1	HMEL030172g1	1846.428	1843.145	1832.765	1852.743	1837.91	1834.405	1865.151	1873.808	1879.49	1881.805	1888.824	1899.313
HMEL033072g1.t1	HMEL033072g1	186.669	189.621	182.864	194.642	186.298	187.557	205.342	202.818	210.73	215.287	213.481	220.152
HMEL033071g1.t1	HMEL033071g1	2935.428	2932.145	2921.765	2941.743	2926.91	2923.405	2954.151	2962.808	2968.49	2970.805	2977.824	2988.313
HMEL033071g1.t2	HMEL033071g1	3052.428	3049.145	3038.765	3058.743	3043.91	3040.405	3071.151	3079.808	3085.49	3087.805	3094.824	3105.313
HMEL022601g1.t1	HMEL022601g1	849.428	846.145	835.765	855.743	840.91	837.405	868.151	876.808	882.49	884.805	891.824	902.313
HMEL011436-RA	HMEL011436-RA	724.475	721.221	710.851	730.789	715.966	712.509	743.232	751.891	757.619	759.875	766.909	777.35
HMEL011433g1.t1	HMEL011433g1	3192.428	3189.145	3178.765	3198.743	3183.91	3180.405	3211.151	3219.808	3225.49	3227.805	3234.824	3245.313
HMEL011432g1.t1	HMEL011432g1	244.753	246.239	238.889	252.603	242.423	242.548	263.926	264.267	272.36	276.192	278.251	285.486
HMEL033069g1.t1	HMEL033069g1	425.659	423.645	413.117	432.244	418.565	415.3	443.584	451.537	457.361	459.909	466.369	476.551
HMEL011422g1.t1	HMEL011422g1	85.658	88.725	83.281	90.101	85.745	87.158	97.078	94.601	101.159	102.506	97.933	101.237
HMEL011421g3.t1	HMEL011421g3	1984.428	1981.145	1970.765	1990.743	1975.91	1972.405	2003.151	2011.808	2017.49	2019.805	2026.824	2037.313
HMEL011421g2.t1	HMEL011421g2	1293.428	1290.145	1279.765	1299.743	1284.91	1281.405	1312.151	1320.808	1326.49	1328.805	1335.824	1346.313
HMEL011421g1.t1	HMEL011421g1	100.341	103.872	97.931	105.853	100.853	102.503	113.629	110.548	117.235	119.829	114.566	118.757
HMEL011419g1.t1	HMEL011419g1	801.428	798.145	787.765	807.743	792.91	789.405	820.151	828.808	834.49	836.805	843.824	854.313
HMEL011419g1.t2	HMEL011419g1	807.428	804.145	793.765	813.743	798.91	795.405	826.151	834.808	840.49	842.805	849.824	860.313
HMEL011419g1.t3	HMEL011419g1	843.428	840.145	829.765	849.743	834.91	831.405	862.151	870.808	876.49	878.805	885.824	896.313
HMEL033068g1.t1	HMEL033068g1	22.101	22.501	20.548	23.046	21.718	21.818	23.659	23.504	26.815	26.261	25.469	24.51
HMEL011418g1.t1	HMEL011418g1	94.254	97.631	91.859	99.327	94.639	96.135	106.811	103.922	110.559	112.715	107.764	111.526
HMEL033067g1.t1	HMEL033067g1	51.862	53.248	49.639	53.765	51.066	51.93	57.66	56.935	62.225	61.687	59.955	60.431
HMEL033066g1.t1	HMEL033066g1	112.799	116.62	110.275	119.054	113.622	115.175	127.379	123.871	130.735	134.143	128.234	133.568
HMEL033065g1.t1	HMEL033065g1	229.213	231.103	223.792	237.093	227.366	227.711	248.253	247.74	255.86	259.862	261.113	268.205
HMEL033064g1.t1	HMEL033064g1	101.699	105.279	99.289	107.303	102.259	103.871	115.135	112.031	118.743	121.405	116.069	120.364
HMEL033063g1.t1	HMEL033063g1	16.07	16.156	14.983	16.525	15.677	15.846	17.841	17.441	19.949	19.981	18.698	17.821
HMEL033062g1.t1	HMEL033062g1	141.593	145.559	138.834	148.972	142.493	144.183	158.568	154.73	162.145	166.436	161.597	167.73
HMEL033061g1.t1	HMEL033061g1	119.864	123.818	117.272	126.402	120.803	122.371	134.914	131.433	138.403	142.094	136.248	141.999
HMEL011417g1.t1	HMEL011417g1	884.428	881.145	870.765	890.743	875.91	872.405	903.151	911.808	917.49	919.805	926.824	937.313
HMEL011414g1.t1	HMEL011414g1	9.619	9.062	12.939	8.882	8.892	12.131	23.458	19.764	18.763	20.928	16.875	15.636
HMEL011411g2.t1	HMEL011411g2	5561.428	5558.145	5547.765	5567.743	5552.91	5549.405	5580.151	5588.808	5594.49	5596.805	5603.824	5614.313
HMEL011411g1.t1	HMEL011411g1	556.827	553.756	543.428	563.15	548.48	545.251	575.383	583.948	589.728	592.043	599.013	609.394
HMEL011409g1.t1	HMEL011409g1	3918.428	3915.145	3904.765	3924.743	3909.91	3906.405	3937.151	3945.808	3951.49	3953.805	3960.824	3971.313
HMEL011406g1.t1	HMEL011406g1	1468.428	1465.145	1454.765	1474.743	1459.91	1456.405	1487.151	1495.808	1501.49	1503.805	1510.824	1521.313
HMEL033056g1.t1	HMEL033056g1	1256.428	1253.145	1242.765	1262.743	1247.91	1244.405	1275.151	1283.808	1289.49	1291.805	1298.824	1309.313
HMEL011404g1.t1	HMEL011404g1	2006.428	2003.145	1992.765	2012.743	1997.91	1994.405	2025.151	2033.808	2039.49	2041.805	2048.824	2059.313
HMEL011402g6.t1	HMEL011402g6	77.361	79.942	74.886	81.117	77.028	78.367	87.364	85.38	91.641	92.593	88.38	91.088
HMEL011402g5.t1	HMEL011402g5	23.538	24.055	21.862	24.524	23.121	23.235	24.862	24.963	28.229	27.4	26.48	26.239
HMEL011402g4.t1	HMEL011402g4	146.742	150.717	143.887	154.317	147.677	149.216	164.114	160.404	167.803	172.196	167.67	173.851
HMEL011402g3.t1	HMEL011402g3	181.856	184.876	178.111	189.782	181.619	182.89	200.514	197.683	205.501	210.12	207.964	214.588
HMEL011402g2.t1	HMEL011402g2	105.815	109.519	103.328	111.692	106.45	108.058	119.681	116.442	123.186	126.126	120.61	125.233
HMEL033054g1.t2	HMEL033054g1	67.899	70.052	65.497	70.938	67.346	68.49	76.373	74.849	80.945	81.286	77.778	79.709
HMEL033054g1.t1	HMEL033054g1	86.307	89.4	83.93	90.803	86.416	87.858	97.836	95.322	101.881	103.283	98.683	102.032
HMEL033051g1.t1	HMEL033051g1	51.296	52.656	49.075	53.168	50.502	51.342	56.988	56.286	61.566	60.991	59.299	59.741
HMEL033051g1.t2	HMEL033051g1	33.212	34.03	31.257	34.478	32.657	32.999	35.947	36.054	40.222	39.205	38.353	38.004
HMEL033050g1.t1	HMEL033050g1	53.567	55.033	51.304	55.604	52.783	53.715	59.659	58.884	64.274	63.849	61.905	62.523
HMEL011397g1.t1	HMEL011397g1	23.119	23.618	21.46	24.109	22.711	22.817	24.411	24.495	27.71	26.927	25.984	25.724
HMEL011395g1.t1	HMEL011395g1	110.691	114.499	108.187	116.861	111.467	113.077	125.13	121.649	128.45	131.743	125.917	131.045
HMEL011393g1.t1	HMEL011393g1	1353.428	1350.145	1339.765	1359.743	1344.91	1341.405	1372.151	1380.808	1386.49	1388.805	1395.824	1406.313
HMEL011392g1.t1	HMEL011392g1	2631.428	2628.145	2617.765	2637.743	2622.91	2619.405	2650.151	2658.808	2664.49	2666.805	2673.824	2684.313
HMEL033049g1.t1	HMEL033049g1	1809.428	1806.145	1795.765	1815.743	1800.91	1797.405	1828.151	1836.808	1842.49	1844.805	1851.824	1862.313
HMEL011388g1.t1	HMEL011388g1	5441.428	5438.145	5427.765	5447.743	5432.91	5429.405	5460.151	5468.808	5474.49	5476.805	5483.824	5494.313
HMEL011387g1.t1	HMEL011387g1	3814.428	3811.145	3800.765	3820.743	3805.91	3802.405	3833.151	3841.808	3847.49	3849.805	3856.824	3867.313
HMEL033048g1.t1	HMEL033048g1	145.259	149.225	142.447	152.793	146.191	147.807	162.523	158.769	166.206	170.575	165.92	172.098
HMEL033047g1.t1	HMEL033047g1	30.302	31.03	28.456	31.462	29.796	30.107	32.56	32.78	36.674	35.7	34.94	34.483
HMEL033043g1.t1	HMEL033043g1	126.218	130.247	123.681	133.068	127.244	128.9	141.98	138.32	145.473	149.259	143.715	149.664
HMEL033042g1.t1	HMEL033042g1	60.554	62.341	58.271	63.109	59.873	60.964	67.921	66.707	72.507	72.468	69.807	70.994
HMEL011383g1.t1	HMEL011383g1	566.77	563.669	553.348	573.086	558.397	555.144	585.366	593.939	599.723	602.036	608.996	619.388
HMEL011382g3.t1	HMEL011382g3	5207.428	5204.145	5193.765	5213.743	5198.91	5195.405	5226.151	5234.808	5240.49	5242.805	5249.824	5260.313
HMEL011382g2.t1	HMEL011382g2	138.671	142.639	135.899	145.916	139.562	141.252	155.41	151.551	158.925	163.145	158.141	164.247
HMEL011382g1.t2	HMEL011382g1	274.794	275.651	268.019	282.541	271.628	271.245	294.056	296.002	303.866	307.4	310.759	318.376
HMEL033041g1.t1	HMEL033041g1	36.728	37.595	34.606	38.047	36.09	36.506	39.882	39.962	44.37	43.387	42.433	42.272
HMEL011377g1.t1	HMEL011377g1	141.593	145.559	138.834	148.972	142.493	144.183	158.568	154.73	162.145	166.436	161.597	167.73
HMEL011376g1.t1	HMEL011376g1	1120.428	1117.145	1106.765	1126.743	1111.91	1108.405	1139.151	1147.808	1153.49	1155.805	1162.824	1173.313
HMEL011373g1.t1	HMEL011373g1	13.538	13.455	12.806	13.741	13.134	13.5	16.25	15.069	17.419	17.54	16.513	15.299
HMEL011372g1.t1	HMEL011372g1	243.03	244.55	237.229	250.878	240.744	240.908	262.171	262.422	270.531	274.367	276.343	283.559
HMEL011372g1.t2	HMEL011372g1	243.03	244.55	237.229	250.878	240.744	240.908	262.171	262.422	270.531	274.367	276.343	283.559
HMEL011371g1.t1	HMEL011371g1	694.5	691.248	680.891	700.801	685.989	682.535	713.248	721.893	727.63	729.893	736.919	747.357
